0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,1.4261249084907561e-11,Compound -1822546952006074027
6.0,41.14,6.0,6.0,0.97776,34.1,49.32,300.0,Compound 7813854942907936156,0.0,20.0,0.057,0.501,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.0022610170229045,Compound 7813854942907936156
6.0,415.09,6.0,6.0,0.96107,1.15,949.32,300.0,Compound 6070072931878299275,0.0,20.0,22.0,5807.212,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,7.732708534481299e-05,Compound 6070072931878299275
6.0,17.78,6.0,6.0,0.91316,0.0856,235.71,300.0,Compound 8487622790451177618,0.0,20.0,0.035,122.1512,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,1.2083899417078891e-19,Compound 8487622790451177618
6.0,4.62,6.0,6.0,0.90456,0.0423,195.11,300.0,Compound 3890631603942602595,0.0,20.0,0.078,554.0046,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.0,Compound 3890631603942602595
6.0,7.36,6.0,6.0,0.95786,0.00169,6.72,300.0,Compound 3847190409335379947,0.0,20.0,0.0087,1546.4967,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.0017542217101864555,Compound 3847190409335379947
6.0,14.15,6.0,6.0,0.95958,0.000137,1362.44,300.0,Compound 1897559577537087774,0.0,20.0,0.082,179124.3224,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.0,Compound 1897559577537087774
6.0,26.0,6.0,6.0,0.92461,3750.0,18.05,300.0,Compound 1436435783069999399,0.0,20.0,80.0,6.3807,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.00038423239305335725,Compound 1436435783069999399
6.0,36.2,6.0,6.0,0.91085,2.41e-06,773.32,300.0,Compound 480994822768859940,0.0,20.0,0.008,990617.2488,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.0,Compound 480994822768859940
6.0,19.79,6.0,6.0,0.91497,0.894,43.14,300.0,Compound -8927237002477606355,0.0,20.0,5.9,1980.4051,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,7.479360685353455e-05,Compound -8927237002477606355
6.0,9.77,6.0,6.0,0.91143,1.8e-05,262.05,300.0,Compound 1750729408411674280,0.0,20.0,0.0013,22174.0837,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.0,Compound 1750729408411674280
