compound.dt50.sediment,compound.dt50.soil,compound.dt50.surfaceWater,compound.dt50.system,compound.freundlich,compound.koc,compound.metabolites.0.formation_fraction,compound.metabolites.0.metabolite.dt50.sediment,compound.metabolites.0.metabolite.dt50.soil,compound.metabolites.0.metabolite.dt50.surfaceWater,compound.metabolites.0.metabolite.dt50.system,compound.metabolites.0.metabolite.freundlich,compound.metabolites.0.metabolite.koc,compound.metabolites.0.metabolite.molarMass,compound.metabolites.0.metabolite.name,compound.metabolites.0.metabolite.plant_uptake,compound.metabolites.0.metabolite.reference_temperature,compound.metabolites.0.metabolite.vapor_pressure,compound.metabolites.0.metabolite.water_solubility,compound.molarMass,compound.name,compound.plant_uptake,compound.reference_temperature,compound.vapor_pressure,compound.water_solubility,gap.application_dates.0,gap.application_dates.1,gap.arguments.apply_every_n_years,gap.arguments.interval,gap.arguments.modelCrop,gap.arguments.name,gap.arguments.number_of_applications,gap.arguments.rate,gap.arguments.time_in_year,gap.converted_rates.0,gap.converted_rates.1,gap.type,gap.yearly_application_on_soil,scenario,0.compound_pec,1.compound_pec,0.compound_name,1.compound_name
6.0,4.29,6.0,6.0,0.73881,158.95,0.2,6.0,8.61,6.0,6.0,0.91834,86.62,300.0,Compound -3798865756150027346,0.0,20.0,0.0001,80.0,300.0,Compound 2030729658756379501,0.0,20.0,3.2e-06,1130.4492,0001-05-05 00:00:00,0001-05-19 00:00:00,1,14,WC,GAP -296091488377847865,2,250.0,0001-05-05T00:00:00,50.0,50.0,absolute,100.0,Scenario.H,0.0,3.304268783989399e-07,Compound 2030729658756379501,Compound -3798865756150027346
6.0,180.99,6.0,6.0,1.11711,0.31,0.2,6.0,3.58,6.0,6.0,0.78834,603.9,300.0,Compound 4514586386024735284,0.0,20.0,0.0001,80.0,300.0,Compound -8099110801441253599,0.0,20.0,1.4e-06,1085.6738,0001-05-05 00:00:00,0001-05-19 00:00:00,1,14,WC,GAP -296091488377847865,2,250.0,0001-05-05T00:00:00,50.0,50.0,absolute,100.0,Scenario.H,39.32344034361532,0.05400305831372228,Compound -8099110801441253599,Compound 4514586386024735284
6.0,143.75,6.0,6.0,0.89495,30.96,0.2,6.0,273.63,6.0,6.0,0.84487,0.23,300.0,Compound 8405668142290428821,0.0,20.0,0.0001,80.0,300.0,Compound 8363308630778172595,0.0,20.0,2e-06,20.0825,0001-05-05 00:00:00,0001-05-19 00:00:00,1,14,WC,GAP -296091488377847865,2,250.0,0001-05-05T00:00:00,50.0,50.0,absolute,100.0,Scenario.H,17.480469959685202,5.2418235645321065,Compound 8363308630778172595,Compound 8405668142290428821
6.0,246.61,6.0,6.0,0.81327,86.91,0.2,6.0,51.38,6.0,6.0,1.19694,3.59,300.0,Compound 5276893337799437207,0.0,20.0,0.0001,80.0,300.0,Compound -8015881363856676672,0.0,20.0,3.2e-05,59.3171,0001-05-05 00:00:00,0001-05-19 00:00:00,1,14,WC,GAP -296091488377847865,2,250.0,0001-05-05T00:00:00,50.0,50.0,absolute,100.0,Scenario.H,8.20936304940643,4.17742405453407,Compound -8015881363856676672,Compound 5276893337799437207
6.0,119.79,6.0,6.0,0.90841,2212.25,0.2,6.0,113.8,6.0,6.0,0.70576,134.13,300.0,Compound 6011958067439234291,0.0,20.0,0.0001,80.0,300.0,Compound 4299852959123873539,0.0,20.0,3.1e-06,22.8921,0001-05-05 00:00:00,0001-05-19 00:00:00,1,14,WC,GAP -296091488377847865,2,250.0,0001-05-05T00:00:00,50.0,50.0,absolute,100.0,Scenario.H,8.326182888995832e-16,6.787734552275329e-18,Compound 4299852959123873539,Compound 6011958067439234291
6.0,61.01,6.0,6.0,0.85503,1.4,0.2,6.0,1.65,6.0,6.0,0.74283,12.45,300.0,Compound 8350609922804243241,0.0,20.0,0.0001,80.0,300.0,Compound 8545887988769373745,0.0,20.0,0.0085,17224.8582,0001-05-05 00:00:00,0001-05-19 00:00:00,1,14,WC,GAP -296091488377847865,2,250.0,0001-05-05T00:00:00,50.0,50.0,absolute,100.0,Scenario.H,15.875581263718411,0.05100741212623852,Compound 8545887988769373745,Compound 8350609922804243241
6.0,309.16,6.0,6.0,0.79316,0.16,0.2,6.0,269.7,6.0,6.0,0.84577,210.52,300.0,Compound -6072122723643660517,0.0,20.0,0.0001,80.0,300.0,Compound -6963786437752283998,0.0,20.0,0.0001,14.0779,0001-05-05 00:00:00,0001-05-19 00:00:00,1,14,WC,GAP -296091488377847865,2,250.0,0001-05-05T00:00:00,50.0,50.0,absolute,100.0,Scenario.H,22.659190955906794,0.09219842060383794,Compound -6963786437752283998,Compound -6072122723643660517
6.0,146.06,6.0,6.0,1.01436,1.27,0.2,6.0,40.08,6.0,6.0,0.79711,262.2,300.0,Compound -3144921966960566466,0.0,20.0,0.0001,80.0,300.0,Compound -5299530174067303410,0.0,20.0,6e-05,7.2958,0001-05-05 00:00:00,0001-05-19 00:00:00,1,14,WC,GAP -296091488377847865,2,250.0,0001-05-05T00:00:00,50.0,50.0,absolute,100.0,Scenario.H,18.726633162948822,0.05889064417913768,Compound -5299530174067303410,Compound -3144921966960566466
6.0,107.99,6.0,6.0,1.06769,507.1,0.2,6.0,98.15,6.0,6.0,0.90085,1125.49,300.0,Compound 4278772819168218783,0.0,20.0,0.0001,80.0,300.0,Compound -5266150047124006489,0.0,20.0,1.5e-05,1584.1264,0001-05-05 00:00:00,0001-05-19 00:00:00,1,14,WC,GAP -296091488377847865,2,250.0,0001-05-05T00:00:00,50.0,50.0,absolute,100.0,Scenario.H,0.5176109870553223,0.0125338074586697,Compound -5266150047124006489,Compound 4278772819168218783
6.0,456.61,6.0,6.0,1.06208,0.24,0.2,6.0,3.16,6.0,6.0,0.88465,0.56,300.0,Compound -6821031209002488929,0.0,20.0,0.0001,80.0,300.0,Compound 1832515773298165861,0.0,20.0,0.016,171.043,0001-05-05 00:00:00,0001-05-19 00:00:00,1,14,WC,GAP -296091488377847865,2,250.0,0001-05-05T00:00:00,50.0,50.0,absolute,100.0,Scenario.H,15.24911303604712,0.020718529820704018,Compound 1832515773298165861,Compound -6821031209002488929
6.0,255.92,6.0,6.0,1.02493,207.01,0.2,6.0,25.82,6.0,6.0,0.90985,5.16,300.0,Compound -1526458848319911000,0.0,20.0,0.0001,80.0,300.0,Compound 8335078150925380778,0.0,20.0,0.01,17.4392,0001-05-05 00:00:00,0001-05-19 00:00:00,1,14,WC,GAP -296091488377847865,2,250.0,0001-05-05T00:00:00,50.0,50.0,absolute,100.0,Scenario.H,2.4583982775678264,0.43043290066257955,Compound 8335078150925380778,Compound -1526458848319911000
6.0,359.8,6.0,6.0,1.1391,1587.94,0.2,6.0,266.46,6.0,6.0,1.02525,2534.06,300.0,Compound -8026529154354434389,0.0,20.0,0.0001,80.0,300.0,Compound -7381290255362965645,0.0,20.0,6.9e-05,171.7078,0001-05-05 00:00:00,0001-05-19 00:00:00,1,14,WC,GAP -296091488377847865,2,250.0,0001-05-05T00:00:00,50.0,50.0,absolute,100.0,Scenario.H,1.4894867034860813,0.06818915925317946,Compound -7381290255362965645,Compound -8026529154354434389
6.0,99.0,6.0,6.0,0.70408,1467.07,0.2,6.0,93.19,6.0,6.0,1.03248,0.11,300.0,Compound -6883241132239762174,0.0,20.0,0.0001,80.0,300.0,Compound -9085976256247230689,0.0,20.0,1.6e-05,1644.0106,0001-05-05 00:00:00,0001-05-19 00:00:00,1,14,WC,GAP -296091488377847865,2,250.0,0001-05-05T00:00:00,50.0,50.0,absolute,100.0,Scenario.H,0.0,6.504222410077236,Compound -9085976256247230689,Compound -6883241132239762174
6.0,246.56,6.0,6.0,1.17173,259.56,0.2,6.0,27.71,6.0,6.0,0.85113,194.55,300.0,Compound -3810941439579126027,0.0,20.0,0.0001,80.0,300.0,Compound 5750691613310488845,0.0,20.0,1.5e-06,62.8407,0001-05-05 00:00:00,0001-05-19 00:00:00,1,14,WC,GAP -296091488377847865,2,250.0,0001-05-05T00:00:00,50.0,50.0,absolute,100.0,Scenario.H,13.733334605894179,0.09115784880672209,Compound 5750691613310488845,Compound -3810941439579126027
6.0,176.54,6.0,6.0,0.79229,106.35,0.2,6.0,3.26,6.0,6.0,0.98409,59.15,300.0,Compound -2316556626715383084,0.0,20.0,0.0001,80.0,300.0,Compound 5392406092128763515,0.0,20.0,2.5e-06,16.9971,0001-05-05 00:00:00,0001-05-19 00:00:00,1,14,WC,GAP -296091488377847865,2,250.0,0001-05-05T00:00:00,50.0,50.0,absolute,100.0,Scenario.H,2.1991226025531874,0.028497956481092546,Compound 5392406092128763515,Compound -2316556626715383084
6.0,67.75,6.0,6.0,0.80575,11.66,0.2,6.0,80.18,6.0,6.0,0.7557,0.5,300.0,Compound 9307535155225536,0.0,20.0,0.0001,80.0,300.0,Compound -4093489304237539378,0.0,20.0,9.9e-07,0.8296,0001-05-05 00:00:00,0001-05-19 00:00:00,1,14,WC,GAP -296091488377847865,2,250.0,0001-05-05T00:00:00,50.0,50.0,absolute,100.0,Scenario.H,9.361583786510169,4.028176082467555,Compound -4093489304237539378,Compound 9307535155225536
6.0,35.63,6.0,6.0,1.18048,478.45,0.2,6.0,88.94,6.0,6.0,0.94343,10.09,300.0,Compound 1658340268330736034,0.0,20.0,0.0001,80.0,300.0,Compound -3774633558166752091,0.0,20.0,3e-05,460.0765,0001-05-05 00:00:00,0001-05-19 00:00:00,1,14,WC,GAP -296091488377847865,2,250.0,0001-05-05T00:00:00,50.0,50.0,absolute,100.0,Scenario.H,0.2085069108207492,4.651443514464686,Compound -3774633558166752091,Compound 1658340268330736034
6.0,20.61,6.0,6.0,0.90272,18.93,0.2,6.0,253.05,6.0,6.0,0.96206,1179.86,300.0,Compound -4274333169866290638,0.0,20.0,0.0001,80.0,300.0,Compound 6104448471170768146,0.0,20.0,3.8e-08,0.8994,0001-05-05 00:00:00,0001-05-19 00:00:00,1,14,WC,GAP -296091488377847865,2,250.0,0001-05-05T00:00:00,50.0,50.0,absolute,100.0,Scenario.H,0.7143786466200833,0.09600304508945903,Compound 6104448471170768146,Compound -4274333169866290638
6.0,107.21,6.0,6.0,0.88918,7.2,0.2,6.0,6.3,6.0,6.0,0.79933,15.54,300.0,Compound -5435027482788191223,0.0,20.0,0.0001,80.0,300.0,Compound 7349411955830287704,0.0,20.0,3.9e-07,149.8042,0001-05-05 00:00:00,0001-05-19 00:00:00,1,14,WC,GAP -296091488377847865,2,250.0,0001-05-05T00:00:00,50.0,50.0,absolute,100.0,Scenario.H,25.161384057322024,0.14547358682065425,Compound 7349411955830287704,Compound -5435027482788191223
6.0,251.38,6.0,6.0,0.97208,1.02,0.2,6.0,4.13,6.0,6.0,1.11089,316.14,300.0,Compound 5498117758256654475,0.0,20.0,0.0001,80.0,300.0,Compound 951017202478719851,0.0,20.0,0.011,1454.0003,0001-05-05 00:00:00,0001-05-19 00:00:00,1,14,WC,GAP -296091488377847865,2,250.0,0001-05-05T00:00:00,50.0,50.0,absolute,100.0,Scenario.H,22.06173275488364,0.03361755106814872,Compound 951017202478719851,Compound 5498117758256654475
6.0,411.62,6.0,6.0,1.02447,6.38,0.2,6.0,3.13,6.0,6.0,0.97523,0.1,300.0,Compound -460209619273468417,0.0,20.0,0.0001,80.0,300.0,Compound 5882624848700732434,0.0,20.0,1.6e-06,2.1044,0001-05-05 00:00:00,0001-05-19 00:00:00,1,14,WC,GAP -296091488377847865,2,250.0,0001-05-05T00:00:00,50.0,50.0,absolute,100.0,Scenario.H,36.21360092904098,0.06511384571906086,Compound 5882624848700732434,Compound -460209619273468417
6.0,210.5,6.0,6.0,0.981,68.8,0.2,6.0,79.69,6.0,6.0,0.76145,0.15,300.0,Compound 6407204822618373283,0.0,20.0,0.0001,80.0,300.0,Compound 7202609106074787410,0.0,20.0,8.2e-08,29.7886,0001-05-05 00:00:00,0001-05-19 00:00:00,1,14,WC,GAP -296091488377847865,2,250.0,0001-05-05T00:00:00,50.0,50.0,absolute,100.0,Scenario.H,17.593380881901503,3.818579930490826,Compound 7202609106074787410,Compound 6407204822618373283
6.0,364.47,6.0,6.0,0.87092,561.66,0.2,6.0,3.17,6.0,6.0,0.93824,0.27,300.0,Compound 121512772719999391,0.0,20.0,0.0001,80.0,300.0,Compound -1606749776211417249,0.0,20.0,1.7e-05,1133.1869,0001-05-05 00:00:00,0001-05-19 00:00:00,1,14,WC,GAP -296091488377847865,2,250.0,0001-05-05T00:00:00,50.0,50.0,absolute,100.0,Scenario.H,0.1109149380163722,0.1368187109388407,Compound -1606749776211417249,Compound 121512772719999391
6.0,331.08,6.0,6.0,0.70501,400.25,0.2,6.0,5.95,6.0,6.0,1.05113,159.97,300.0,Compound 1687924651096554005,0.0,20.0,0.0001,80.0,300.0,Compound -1888951710110725225,0.0,20.0,8.9e-07,117.3202,0001-05-05 00:00:00,0001-05-19 00:00:00,1,14,WC,GAP -296091488377847865,2,250.0,0001-05-05T00:00:00,50.0,50.0,absolute,100.0,Scenario.H,0.0,0.0008212002793261407,Compound -1888951710110725225,Compound 1687924651096554005
6.0,77.12,6.0,6.0,0.76989,0.14,0.2,6.0,197.65,6.0,6.0,0.7404,11.35,300.0,Compound -838538923445530374,0.0,20.0,0.0001,80.0,300.0,Compound 3666210879141584954,0.0,20.0,0.00034,87.7927,0001-05-05 00:00:00,0001-05-19 00:00:00,1,14,WC,GAP -296091488377847865,2,250.0,0001-05-05T00:00:00,50.0,50.0,absolute,100.0,Scenario.H,15.113675946924765,1.6163966357734942,Compound 3666210879141584954,Compound -838538923445530374
6.0,397.01,6.0,6.0,0.74271,40.91,0.2,6.0,3.52,6.0,6.0,1.1459,16.45,300.0,Compound 3376990123488791316,0.0,20.0,0.0001,80.0,300.0,Compound 2186715814199361643,0.0,20.0,3.9e-07,148.0437,0001-05-05 00:00:00,0001-05-19 00:00:00,1,14,WC,GAP -296091488377847865,2,250.0,0001-05-05T00:00:00,50.0,50.0,absolute,100.0,Scenario.H,22.223755840060004,0.1480649725019728,Compound 2186715814199361643,Compound 3376990123488791316
6.0,181.94,6.0,6.0,1.14119,68.59,0.2,6.0,244.21,6.0,6.0,1.19771,0.24,300.0,Compound -6379594022674518505,0.0,20.0,0.0001,80.0,300.0,Compound 5827344586941628058,0.0,20.0,0.00018,22.367,0001-05-05 00:00:00,0001-05-19 00:00:00,1,14,WC,GAP -296091488377847865,2,250.0,0001-05-05T00:00:00,50.0,50.0,absolute,100.0,Scenario.H,18.51496417113353,3.407027166471702,Compound 5827344586941628058,Compound -6379594022674518505
6.0,416.8,6.0,6.0,0.93289,5.36,0.2,6.0,5.74,6.0,6.0,1.15129,0.76,300.0,Compound 3705236405668643802,0.0,20.0,0.0001,80.0,300.0,Compound -5027535194343019892,0.0,20.0,1.6e-05,8611.2915,0001-05-05 00:00:00,0001-05-19 00:00:00,1,14,WC,GAP -296091488377847865,2,250.0,0001-05-05T00:00:00,50.0,50.0,absolute,100.0,Scenario.H,42.395648905637955,0.13700692280793678,Compound -5027535194343019892,Compound 3705236405668643802
6.0,11.94,6.0,6.0,0.78014,1.22,0.2,6.0,25.53,6.0,6.0,0.95786,67.4,300.0,Compound 410402239728940558,0.0,20.0,0.0001,80.0,300.0,Compound 5860745678154989916,0.0,20.0,4.2e-06,173.3403,0001-05-05 00:00:00,0001-05-19 00:00:00,1,14,WC,GAP -296091488377847865,2,250.0,0001-05-05T00:00:00,50.0,50.0,absolute,100.0,Scenario.H,0.637461517003848,0.24671573318804904,Compound 5860745678154989916,Compound 410402239728940558
6.0,78.28,6.0,6.0,0.93278,17.79,0.2,6.0,177.23,6.0,6.0,0.81279,148.23,300.0,Compound 7131951770851195169,0.0,20.0,0.0001,80.0,300.0,Compound 7411998992156328605,0.0,20.0,0.00049,161.9249,0001-05-05 00:00:00,0001-05-19 00:00:00,1,14,WC,GAP -296091488377847865,2,250.0,0001-05-05T00:00:00,50.0,50.0,absolute,100.0,Scenario.H,11.34659554249646,0.4148826322911227,Compound 7411998992156328605,Compound 7131951770851195169
6.0,154.73,6.0,6.0,0.76828,50.24,0.2,6.0,1.23,6.0,6.0,1.15428,343.75,300.0,Compound 143686501089960041,0.0,20.0,0.0001,80.0,300.0,Compound 8110837820411167668,0.0,20.0,5.2e-08,17.1288,0001-05-05 00:00:00,0001-05-19 00:00:00,1,14,WC,GAP -296091488377847865,2,250.0,0001-05-05T00:00:00,50.0,50.0,absolute,100.0,Scenario.H,6.63992149179437,0.015654290610265496,Compound 8110837820411167668,Compound 143686501089960041
6.0,175.53,6.0,6.0,0.81662,1346.22,0.2,6.0,1.95,6.0,6.0,0.73887,16.01,300.0,Compound -2002445589512286123,0.0,20.0,0.0001,80.0,300.0,Compound 6903358599104670898,0.0,20.0,3.7e-06,797.6131,0001-05-05 00:00:00,0001-05-19 00:00:00,1,14,WC,GAP -296091488377847865,2,250.0,0001-05-05T00:00:00,50.0,50.0,absolute,100.0,Scenario.H,0.0,0.0,Compound 6903358599104670898,Compound -2002445589512286123
6.0,167.52,6.0,6.0,1.10835,1.09,0.2,6.0,168.31,6.0,6.0,0.73429,213.82,300.0,Compound 1000939981143341917,0.0,20.0,0.0001,80.0,300.0,Compound 7126723972135572495,0.0,20.0,0.017,49.4415,0001-05-05 00:00:00,0001-05-19 00:00:00,1,14,WC,GAP -296091488377847865,2,250.0,0001-05-05T00:00:00,50.0,50.0,absolute,100.0,Scenario.H,9.301834642882552,0.03406557964744041,Compound 7126723972135572495,Compound 1000939981143341917
6.0,277.35,6.0,6.0,0.91386,3.32,0.2,6.0,65.25,6.0,6.0,0.74696,429.2,300.0,Compound -8293465755243217128,0.0,20.0,0.0001,80.0,300.0,Compound 5327555616510459837,0.0,20.0,2.7e-05,507.6315,0001-05-05 00:00:00,0001-05-19 00:00:00,1,14,WC,GAP -296091488377847865,2,250.0,0001-05-05T00:00:00,50.0,50.0,absolute,100.0,Scenario.H,39.63423817460129,0.08289375700977003,Compound 5327555616510459837,Compound -8293465755243217128
6.0,353.56,6.0,6.0,0.81722,1.57,0.2,6.0,98.73,6.0,6.0,0.76101,504.59,300.0,Compound 3340443511904632210,0.0,20.0,0.0001,80.0,300.0,Compound -1935412677922997397,0.0,20.0,3.2e-06,132.456,0001-05-05 00:00:00,0001-05-19 00:00:00,1,14,WC,GAP -296091488377847865,2,250.0,0001-05-05T00:00:00,50.0,50.0,absolute,100.0,Scenario.H,42.79925667677763,0.0723771420909038,Compound -1935412677922997397,Compound 3340443511904632210
6.0,344.55,6.0,6.0,1.11546,8.69,0.2,6.0,1.01,6.0,6.0,0.73082,0.12,300.0,Compound 3556055926006135781,0.0,20.0,0.0001,80.0,300.0,Compound -6910402469361819835,0.0,20.0,1.9e-08,10.1779,0001-05-05 00:00:00,0001-05-19 00:00:00,1,14,WC,GAP -296091488377847865,2,250.0,0001-05-05T00:00:00,50.0,50.0,absolute,100.0,Scenario.H,41.1284109409692,0.025059370017388186,Compound -6910402469361819835,Compound 3556055926006135781
6.0,61.03,6.0,6.0,0.83574,1.57,0.2,6.0,5.01,6.0,6.0,0.90621,1.5,300.0,Compound -7865936819964930416,0.0,20.0,0.0001,80.0,300.0,Compound 1236601329538011660,0.0,20.0,0.00082,13.22,0001-05-05 00:00:00,0001-05-19 00:00:00,1,14,WC,GAP -296091488377847865,2,250.0,0001-05-05T00:00:00,50.0,50.0,absolute,100.0,Scenario.H,7.444509960960687,0.13289450441128092,Compound 1236601329538011660,Compound -7865936819964930416
6.0,104.52,6.0,6.0,0.72879,0.11,0.2,6.0,71.61,6.0,6.0,1.14227,88.07,300.0,Compound -8970106504248073048,0.0,20.0,0.0001,80.0,300.0,Compound 3603881928287093160,0.0,20.0,4.5e-07,5.7331,0001-05-05 00:00:00,0001-05-19 00:00:00,1,14,WC,GAP -296091488377847865,2,250.0,0001-05-05T00:00:00,50.0,50.0,absolute,100.0,Scenario.H,29.693909756992646,1.6738220388339704,Compound 3603881928287093160,Compound -8970106504248073048
6.0,240.29,6.0,6.0,0.91858,14.29,0.2,6.0,2.54,6.0,6.0,0.86891,23.58,300.0,Compound 1061840805202060717,0.0,20.0,0.0001,80.0,300.0,Compound -7547631102187859675,0.0,20.0,6.8e-05,28.1692,0001-05-05 00:00:00,0001-05-19 00:00:00,1,14,WC,GAP -296091488377847865,2,250.0,0001-05-05T00:00:00,50.0,50.0,absolute,100.0,Scenario.H,24.366800778315753,0.035400113629338745,Compound -7547631102187859675,Compound 1061840805202060717
6.0,357.91,6.0,6.0,0.90511,2954.49,0.2,6.0,48.08,6.0,6.0,0.84626,501.69,300.0,Compound -8681305156086927867,0.0,20.0,0.0001,80.0,300.0,Compound -3138326670990326517,0.0,20.0,3.1e-06,3068.0385,0001-05-05 00:00:00,0001-05-19 00:00:00,1,14,WC,GAP -296091488377847865,2,250.0,0001-05-05T00:00:00,50.0,50.0,absolute,100.0,Scenario.H,3.373575564906875e-14,2.0325987734282814e-16,Compound -3138326670990326517,Compound -8681305156086927867
6.0,18.18,6.0,6.0,0.93522,2555.07,0.2,6.0,120.23,6.0,6.0,1.01317,20.41,300.0,Compound 1356394656097896551,0.0,20.0,0.0001,80.0,300.0,Compound -1748772594523234905,0.0,20.0,6e-05,20.141,0001-05-05 00:00:00,0001-05-19 00:00:00,1,14,WC,GAP -296091488377847865,2,250.0,0001-05-05T00:00:00,50.0,50.0,absolute,100.0,Scenario.H,0.0,4.766569371822108,Compound -1748772594523234905,Compound 1356394656097896551
6.0,380.6,6.0,6.0,0.73751,0.27,0.2,6.0,14.7,6.0,6.0,0.9828,0.41,300.0,Compound -1722798308945172130,0.0,20.0,0.0001,80.0,300.0,Compound 2154846459579307640,0.0,20.0,1.4e-06,1073.757,0001-05-05 00:00:00,0001-05-19 00:00:00,1,14,WC,GAP -296091488377847865,2,250.0,0001-05-05T00:00:00,50.0,50.0,absolute,100.0,Scenario.H,46.37202497691609,0.36424629500144956,Compound 2154846459579307640,Compound -1722798308945172130
6.0,89.76,6.0,6.0,0.7002,7.24,0.2,6.0,1.61,6.0,6.0,1.02564,0.36,300.0,Compound -8202111644378012610,0.0,20.0,0.0001,80.0,300.0,Compound 8743580494281950208,0.0,20.0,0.00037,637.0506,0001-05-05 00:00:00,0001-05-19 00:00:00,1,14,WC,GAP -296091488377847865,2,250.0,0001-05-05T00:00:00,50.0,50.0,absolute,100.0,Scenario.H,13.661640612076491,0.08265891952113238,Compound 8743580494281950208,Compound -8202111644378012610
6.0,346.39,6.0,6.0,0.85525,238.66,0.2,6.0,228.22,6.0,6.0,0.90984,1.52,300.0,Compound -2659725711330796435,0.0,20.0,0.0001,80.0,300.0,Compound -1916716446692717682,0.0,20.0,5.4e-07,5.914,0001-05-05 00:00:00,0001-05-19 00:00:00,1,14,WC,GAP -296091488377847865,2,250.0,0001-05-05T00:00:00,50.0,50.0,absolute,100.0,Scenario.H,3.595607596121485,7.69902164724483,Compound -1916716446692717682,Compound -2659725711330796435
6.0,68.63,6.0,6.0,1.11554,6.98,0.2,6.0,50.86,6.0,6.0,0.99811,6.01,300.0,Compound -8673015819142638852,0.0,20.0,0.0001,80.0,300.0,Compound -1603528926433673284,0.0,20.0,4.5e-05,474.9112,0001-05-05 00:00:00,0001-05-19 00:00:00,1,14,WC,GAP -296091488377847865,2,250.0,0001-05-05T00:00:00,50.0,50.0,absolute,100.0,Scenario.H,19.967533251229415,2.912038799181996,Compound -1603528926433673284,Compound -8673015819142638852
6.0,384.79,6.0,6.0,0.73021,929.77,0.2,6.0,1.77,6.0,6.0,0.94351,0.38,300.0,Compound 8276754688745840741,0.0,20.0,0.0001,80.0,300.0,Compound 1105207224843992949,0.0,20.0,7.2e-05,103.4434,0001-05-05 00:00:00,0001-05-19 00:00:00,1,14,WC,GAP -296091488377847865,2,250.0,0001-05-05T00:00:00,50.0,50.0,absolute,100.0,Scenario.H,0.0,0.027863306525109828,Compound 1105207224843992949,Compound 8276754688745840741
6.0,284.03,6.0,6.0,0.75077,2.68,0.2,6.0,7.16,6.0,6.0,1.04049,0.14,300.0,Compound -2503970940026902816,0.0,20.0,0.0001,80.0,300.0,Compound -89902311526526601,0.0,20.0,1.2e-05,926.8289,0001-05-05 00:00:00,0001-05-19 00:00:00,1,14,WC,GAP -296091488377847865,2,250.0,0001-05-05T00:00:00,50.0,50.0,absolute,100.0,Scenario.H,39.27315213753994,0.23659702917952827,Compound -89902311526526601,Compound -2503970940026902816
6.0,225.17,6.0,6.0,1.03903,0.16,0.2,6.0,258.45,6.0,6.0,0.86249,3.87,300.0,Compound 1988521950549334777,0.0,20.0,0.0001,80.0,300.0,Compound 9057304611576323755,0.0,20.0,1.2e-08,113.1269,0001-05-05 00:00:00,0001-05-19 00:00:00,1,14,WC,GAP -296091488377847865,2,250.0,0001-05-05T00:00:00,50.0,50.0,absolute,100.0,Scenario.H,42.10477294930797,2.015564455648267,Compound 9057304611576323755,Compound 1988521950549334777
6.0,56.58,6.0,6.0,1.13545,682.45,0.2,6.0,3.13,6.0,6.0,0.76433,0.64,300.0,Compound -1829599564023328353,0.0,20.0,0.0001,80.0,300.0,Compound 597714604432677106,0.0,20.0,0.0013,128.4634,0001-05-05 00:00:00,0001-05-19 00:00:00,1,14,WC,GAP -296091488377847865,2,250.0,0001-05-05T00:00:00,50.0,50.0,absolute,100.0,Scenario.H,0.12039988145995448,0.05140067089696998,Compound 597714604432677106,Compound -1829599564023328353
6.0,173.08,6.0,6.0,0.79984,0.11,0.2,6.0,204.01,6.0,6.0,1.07257,0.71,300.0,Compound 5069289598449840319,0.0,20.0,0.0001,80.0,300.0,Compound 8190793472101250310,0.0,20.0,9e-08,71.234,0001-05-05 00:00:00,0001-05-19 00:00:00,1,14,WC,GAP -296091488377847865,2,250.0,0001-05-05T00:00:00,50.0,50.0,absolute,100.0,Scenario.H,38.76391551896779,2.747542872735158,Compound 8190793472101250310,Compound 5069289598449840319
6.0,376.19,6.0,6.0,1.13774,14.21,0.2,6.0,1.56,6.0,6.0,1.07991,18.74,300.0,Compound -8075054905679011456,0.0,20.0,0.0001,80.0,300.0,Compound 3489265176483574907,0.0,20.0,1e-06,2989.0235,0001-05-05 00:00:00,0001-05-19 00:00:00,1,14,WC,GAP -296091488377847865,2,250.0,0001-05-05T00:00:00,50.0,50.0,absolute,100.0,Scenario.H,40.972510663858586,0.03443564548149042,Compound 3489265176483574907,Compound -8075054905679011456
6.0,336.92,6.0,6.0,0.95231,494.27,0.2,6.0,27.5,6.0,6.0,0.90462,2004.5,300.0,Compound 2786085008670137283,0.0,20.0,0.0001,80.0,300.0,Compound 5894732980981519126,0.0,20.0,1.8e-06,1.6081,0001-05-05 00:00:00,0001-05-19 00:00:00,1,14,WC,GAP -296091488377847865,2,250.0,0001-05-05T00:00:00,50.0,50.0,absolute,100.0,Scenario.H,1.8028885372383074,0.005721242092551339,Compound 5894732980981519126,Compound 2786085008670137283
6.0,406.89,6.0,6.0,0.97959,1635.43,0.2,6.0,4.85,6.0,6.0,0.94975,185.6,300.0,Compound 3613319929728241013,0.0,20.0,0.0001,80.0,300.0,Compound -7617101700746597052,0.0,20.0,4.9e-06,314.3717,0001-05-05 00:00:00,0001-05-19 00:00:00,1,14,WC,GAP -296091488377847865,2,250.0,0001-05-05T00:00:00,50.0,50.0,absolute,100.0,Scenario.H,0.016702470392717023,0.00017835413779001213,Compound -7617101700746597052,Compound 3613319929728241013
